file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\AppManager-master\hiddenapi\src\main\java\android\content\Context.java,android.content.Context,class,3,70,67,3,1,1,1,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\AppManager-master\libserver\src\main\java\io\github\muntashirakon\AppManager\server\common\CallerResult.java,io.github.muntashirakon.AppManager.server.common.CallerResult,class,7,10,3,7,12,1,0,6,7,0.7,0.42222223,0.62222224,10,0,9,0,1,0,10,0,0,0,4,1,1,3,0,0,1,0,1,48,5,0,2,0,0,3,1,6,2,4,1,1,0,0,28,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\crypto\ks\KeyStoreActivity.java,io.github.muntashirakon.AppManager.crypto.ks.KeyStoreActivity,class,14,18,4,14,11,2,0,35,6,0.75,0.0,0.0,4,0,0,2,2,0,2,0,0,0,2,2,2,0,0,0,2,0,9,62,4,0,2,1,0,3,2,8,0,11,2,0,0,2,61,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\misc\HelpActivity.java,io.github.muntashirakon.AppManager.misc.HelpActivity,class,19,21,2,19,17,4,0,36,20,0.71875,0.1904762,0.2857143,8,0,6,1,1,0,7,0,0,0,4,0,0,4,0,0,0,0,0,105,10,0,6,1,1,2,1,12,0,15,2,0,1,3,80,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\io\PathWriter.java,io.github.muntashirakon.io.PathWriter,class,4,4,0,4,2,3,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\backup\dialog\BackupRestoreDialogViewModel.java,io.github.muntashirakon.AppManager.backup.dialog.BackupRestoreDialogViewModel$OperationInfo,innerclass,6,6,0,6,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,9,0,0,0,0,19,9,0
C:\AppManager-master\libcore\io\src\main\java\io\github\muntashirakon\io\ParcelValues.java,io.github.muntashirakon.io.ParcelValues,class,5,10,5,5,7,4,0,9,10,0.9,0.0,0.0,5,0,3,1,0,1,4,0,0,0,2,2,0,1,0,1,2,0,0,33,2,2,0,0,0,1,1,4,0,4,1,1,0,0,36,0,0
C:\AppManager-master\libopenpgp\src\main\java\org\openintents\openpgp\util\OpenPgpServiceConnection.java,org.openintents.openpgp.util.OpenPgpServiceConnection,class,5,5,0,5,12,1,0,6,0,0.5666667,0.46666667,1.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,61,2,0,4,1,1,1,0,6,0,7,3,1,1,0,50,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\usage\UsageUtils.java,io.github.muntashirakon.AppManager.usage.UsageUtils,class,6,8,2,6,9,2,0,12,10,0.8,NaN,NaN,5,5,1,4,0,0,1,0,0,0,5,5,5,0,0,0,5,0,11,66,8,0,0,0,0,0,14,12,3,12,1,0,1,0,37,17,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\changelog\ChangelogParser.java,io.github.muntashirakon.AppManager.changelog.ChangelogParser,class,10,12,2,10,32,1,0,32,11,0.80714273,0.16666667,0.16666667,7,1,3,3,1,0,4,0,0,0,20,17,0,19,1,0,19,0,11,160,9,3,13,2,0,28,7,43,2,37,2,1,0,0,104,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\backup\convert\TBConverter.java,io.github.muntashirakon.AppManager.backup.convert.TBConverter,class,35,37,2,35,86,2,0,88,5,0.7670455,0.6666667,1.0,11,0,4,7,0,0,4,0,0,0,16,4,2,14,0,0,10,0,17,418,6,7,18,22,3,50,10,104,14,61,5,0,0,0,153,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\runningapps\AppProcessItem.java,io.github.muntashirakon.AppManager.runningapps.AppProcessItem,class,7,14,7,7,9,2,0,8,0,0.4,1.0,1.0,5,0,4,0,1,0,5,0,0,0,2,1,2,0,0,0,2,0,1,39,6,0,1,0,1,0,0,4,0,3,2,1,0,0,27,1,0
C:\AppManager-master\libserver\src\main\java\io\github\muntashirakon\AppManager\server\common\ServerInfo.java,io.github.muntashirakon.AppManager.server.common.ServerInfo,class,5,8,3,5,5,1,0,4,4,0.4444445,0.3,0.3,5,0,4,0,1,0,5,0,0,0,9,1,9,0,0,0,1,0,0,47,2,0,0,0,0,9,1,10,2,9,0,1,0,0,30,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\settings\crypto\AESCryptoSelectionDialogFragment.java,io.github.muntashirakon.AppManager.settings.crypto.AESCryptoSelectionDialogFragment,class,20,20,0,20,17,2,0,40,0,0.53333336,1.0,1.0,3,0,3,0,0,0,3,0,0,0,5,1,1,4,0,0,1,0,5,101,6,0,6,6,0,2,10,19,2,23,4,0,0,6,65,1,0
C:\AppManager-master\hiddenapi\src\main\java\android\os\ServiceSpecificException.java,android.os.ServiceSpecificException,class,2,2,0,2,0,4,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\ipc\AMService.java,io.github.muntashirakon.AppManager.ipc.AMService$IAMServiceImpl,innerclass,14,14,0,14,12,2,0,23,21,0.0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,58,6,0,2,4,0,0,0,6,0,6,1,0,0,0,61,8,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\utils\AppPref.java,io.github.muntashirakon.AppManager.utils.AppPref,class,9,11,2,9,112,1,0,31,59,0.7818182,0.06410257,0.06410257,15,8,13,2,0,0,13,0,0,0,11,8,5,6,0,0,10,0,14,277,55,1,4,0,0,11,12,20,2,19,5,0,1,0,89,1,0
C:\AppManager-master\app\src\main\java\org\apache\commons\compress\archivers\zip\ZipEncodingHelper.java,org.apache.commons.compress.archivers.zip.ZipEncodingHelper,class,3,8,5,3,9,1,0,13,3,1.0,0.0,0.0,3,3,1,0,0,2,3,0,0,0,2,2,0,0,0,2,2,0,6,37,5,1,2,1,0,1,0,7,1,5,2,0,0,0,94,1025,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\settings\ApkSigningPreferences.java,io.github.muntashirakon.AppManager.settings.ApkSigningPreferences,class,17,17,0,17,9,3,0,34,4,0.625,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,4,1,1,3,0,0,1,0,5,75,3,1,3,1,1,4,1,10,0,20,4,0,0,6,72,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\settings\Prefs.java,io.github.muntashirakon.AppManager.settings.Prefs$Encryption,innerclass,2,2,0,2,6,1,0,2,15,0.0,0.0,0.0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\backup\adb\Constants.java,io.github.muntashirakon.AppManager.backup.adb.Constants,class,0,2,2,0,7,1,0,0,1,0.984375,NaN,NaN,2,1,1,1,0,0,1,0,0,0,32,32,32,0,0,0,32,0,0,54,4,0,0,0,0,26,11,33,2,32,1,0,0,0,112,16,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\misc\AMExceptionHandler.java,io.github.muntashirakon.AppManager.misc.AMExceptionHandler,class,7,8,1,7,6,1,0,27,0,0.16666667,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,1,0,3,0,0,3,0,4,39,0,3,1,0,1,12,1,12,1,10,2,0,0,0,35,1,0
C:\AppManager-master\libcore\ui\src\main\java\io\github\muntashirakon\reflow\ReflowMenuPresenter.java,io.github.muntashirakon.reflow.ReflowMenuPresenter$SavedState$Anonymous1,anonymous,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\AppManager-master\libcore\ui\src\main\java\io\github\muntashirakon\dialog\SearchableSingleChoiceDialogBuilder.java,io.github.muntashirakon.dialog.SearchableSingleChoiceDialogBuilder$SearchableRecyclerViewAdapter,innerclass,10,10,0,10,25,2,0,35,0,0.6333333,0.6111111,1.0,10,0,3,1,0,6,9,0,0,0,6,0,0,6,0,0,5,0,1,124,7,3,6,0,0,1,8,17,0,16,4,0,1,2,60,0,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\sysconfig\SystemConfig.java,io.github.muntashirakon.AppManager.sysconfig.SystemConfig,class,20,22,2,20,243,1,0,78,1184,0.96008766,0.0084566595,0.015856236,53,1,41,9,0,3,44,0,0,0,52,13,0,16,0,36,47,0,87,1168,49,10,73,3,12,275,24,194,72,166,7,0,4,0,304,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\self\imagecache\ImageLoader.java,io.github.muntashirakon.AppManager.self.imagecache.ImageLoader,class,17,41,24,17,19,1,0,30,10,0.625,0.13333334,0.2,8,2,5,2,1,0,6,0,0,0,4,0,0,4,0,0,3,0,5,138,4,0,8,0,2,0,12,23,4,20,3,0,3,2,67,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\compat\BackupCompat.java,io.github.muntashirakon.AppManager.compat.BackupCompat,class,7,8,1,7,28,1,0,24,0,0.1,0.8,0.8,10,1,10,0,0,0,10,0,0,0,1,0,0,1,0,0,1,0,2,114,16,1,5,0,0,7,1,4,0,3,3,0,0,6,69,1,0
C:\AppManager-master\hiddenapi\src\main\java\android\content\pm\permission\SplitPermissionInfoParcelable.java,android.content.pm.permission.SplitPermissionInfoParcelable,class,7,10,3,7,6,1,0,2,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,1,0,0,0,1,0,7,21,4,0,0,0,0,0,2,1,0,1,0,0,0,0,41,1,0
C:\AppManager-master\app\src\main\java\org\apache\commons\compress\archivers\EntryStreamOffsets.java,org.apache.commons.compress.archivers.EntryStreamOffsets,interface,0,1,1,0,2,1,0,0,1,1.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,46,1,0
C:\AppManager-master\hiddenapi\src\main\java\android\content\IIntentReceiver.java,android.content.IIntentReceiver$Stub,innerclass,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1024,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\rules\struct\ComponentRule.java,io.github.muntashirakon.AppManager.rules.struct.ComponentRule,class,7,16,9,7,27,2,0,10,0,0.72666675,0.62857145,0.62857145,15,0,15,0,0,0,15,0,0,0,10,9,9,1,0,0,9,0,1,89,23,0,1,0,2,17,0,13,3,11,1,0,0,0,75,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\settings\SettingsActivity.java,io.github.muntashirakon.AppManager.settings.SettingsActivity,class,21,30,9,21,27,3,0,55,1,0.5142857,0.3,0.3,7,2,3,2,2,0,5,0,0,0,5,2,1,4,0,0,2,0,10,86,8,1,9,0,2,3,4,20,2,18,2,0,0,2,73,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\logcat\LogcatRecordingService.java,io.github.muntashirakon.AppManager.logcat.LogcatRecordingService$Anonymous1,anonymous,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\AppManager-master\libcore\ui\src\main\java\io\github\muntashirakon\dialog\TextInputDropdownDialogBuilder.java,io.github.muntashirakon.dialog.TextInputDropdownDialogBuilder,class,18,19,1,18,47,1,0,26,147,0.75115204,0.3419355,0.9354839,31,0,31,0,0,0,31,0,0,0,7,0,0,7,0,0,7,0,0,194,28,0,12,0,0,4,2,12,0,23,2,0,1,6,59,1,0
C:\AppManager-master\libopenpgp\src\main\java\org\openintents\openpgp\OpenPgpError.java,org.openintents.openpgp.OpenPgpError,class,4,7,3,4,9,1,0,4,2,0.8666667,0.4722222,0.5833333,9,0,9,0,0,0,9,0,0,0,10,8,8,0,0,2,8,0,0,64,3,0,0,0,0,0,9,17,2,13,0,1,0,0,69,1,0
C:\AppManager-master\libcore\ui\src\main\java\io\github\muntashirakon\util\LocalizedString.java,io.github.muntashirakon.util.LocalizedString,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\fm\OpenWithDialogFragment.java,io.github.muntashirakon.AppManager.fm.OpenWithDialogFragment$MatchingActivitiesRecyclerViewAdapter$ViewHolder,innerclass,5,5,0,5,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,8,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\utils\NotificationUtils.java,io.github.muntashirakon.AppManager.utils.NotificationUtils,class,12,13,1,12,11,1,0,13,37,0.82500005,0.027777778,0.027777778,10,10,9,1,0,0,9,0,0,0,4,4,0,4,0,0,4,0,8,55,7,0,1,0,0,7,3,11,4,12,1,0,1,1,52,17,0
C:\AppManager-master\app\src\test\java\io\github\muntashirakon\AppManager\utils\TarUtilsTest.java,io.github.muntashirakon.AppManager.utils.TarUtilsTest,class,17,21,4,17,48,1,0,40,91,0.66025645,0.46386555,0.46386555,39,6,34,4,0,1,35,0,0,0,4,0,0,4,0,0,1,0,78,208,3,5,3,1,1,277,6,46,8,45,2,0,0,0,126,1,0
C:\AppManager-master\libcore\ui\src\main\java\io\github\muntashirakon\widget\RadioGroupGridLayout.java,io.github.muntashirakon.widget.RadioGroupGridLayout$OnCheckedChangeListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\AppManager-master\hiddenapi\src\main\java\android\os\UserHandleHidden.java,UserHandleHidden,class,4,4,0,4,10,1,0,1,45,1.0,0.0,0.0,10,9,10,0,0,0,10,0,0,0,2,2,2,0,0,0,2,0,0,34,9,0,0,0,0,0,2,2,0,2,0,0,0,0,87,1,0
C:\AppManager-master\app\src\main\java\org\apache\commons\compress\utils\ByteUtils.java,org.apache.commons.compress.utils.ByteUtils$ByteSupplier,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\sysconfig\SystemConfig.java,io.github.muntashirakon.AppManager.sysconfig.SystemConfig$PermissionEntry,innerclass,1,1,0,1,1,1,0,0,0,0.33333334,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,3,0,0,0,1,0,0,9,0,0,0,0,0,0,0,2,0,3,0,0,0,0,6,25,0
C:\AppManager-master\app\src\test\java\io\github\muntashirakon\AppManager\rules\PseudoRulesTest.java,io.github.muntashirakon.AppManager.rules.PseudoRulesTest,class,17,17,0,17,16,1,0,17,0,0.03125,1.0,1.0,16,0,16,0,0,0,16,0,0,0,2,1,0,2,0,0,1,0,0,147,0,0,0,0,0,45,80,9,2,9,0,0,0,0,55,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\backup\dialog\RestoreSingleFragment.java,io.github.muntashirakon.AppManager.backup.dialog.RestoreSingleFragment$BackupAdapter$ViewHolder,innerclass,4,4,0,4,1,2,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,8,0
C:\AppManager-master\hiddenapi\src\main\java\android\telephony\TelephonyManagerHidden.java,android.telephony.TelephonyManagerHidden,class,5,5,0,5,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\crypto\ks\KeyStoreManager.java,io.github.muntashirakon.AppManager.crypto.ks.KeyStoreManager,class,30,45,15,30,66,1,0,114,238,0.8916256,0.13450292,0.21637426,29,12,16,11,0,2,19,0,0,0,14,10,5,9,0,0,12,0,30,361,27,1,11,12,0,35,7,69,14,72,3,1,0,5,210,1,0
C:\AppManager-master\app\src\main\java\org\apache\commons\compress\utils\BitInputStream.java,org.apache.commons.compress.utils.BitInputStream,class,3,5,2,3,25,1,0,7,0,0.60606056,0.44444445,0.7777778,11,0,8,3,0,0,9,0,0,0,6,2,0,6,0,0,4,0,0,106,11,2,3,0,10,1,17,34,16,17,2,0,0,0,137,1,0
C:\AppManager-master\hiddenapi\src\main\java\android\content\pm\KeySet.java,android.content.pm.KeySet,class,6,8,2,6,4,1,0,2,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,5,15,2,0,0,0,0,0,0,1,0,1,0,0,0,0,39,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\crypto\auth\AuthManager.java,io.github.muntashirakon.AppManager.crypto.auth.AuthManager,class,3,6,3,3,3,1,0,3,3,0.6666667,0.0,0.0,3,3,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,14,2,0,0,0,0,0,1,2,0,2,0,0,0,0,21,17,0
C:\AppManager-master\libcore\io\src\main\java\io\github\muntashirakon\io\FileSystemService.java,io.github.muntashirakon.io.FileSystemService,class,11,12,1,11,70,2,0,51,385,0.7916667,0.26364693,0.26364693,42,0,42,0,0,0,42,0,0,0,4,1,0,3,0,1,4,0,6,365,41,2,1,22,1,3,33,44,3,37,4,1,0,3,116,0,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor$CategoriesRecyclerViewAdapter,innerclass,8,8,0,8,7,2,0,15,2,0.5,0.4,0.6,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,41,2,0,2,0,0,0,0,4,0,5,2,0,1,1,30,10,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\apk\whatsnew\WhatsNewDialogViewModel.java,io.github.muntashirakon.AppManager.apk.whatsnew.WhatsNewDialogViewModel,class,8,9,1,8,7,2,0,12,2,0.5,0.33333334,0.5,4,0,3,0,1,0,4,0,0,0,2,0,0,2,0,0,2,0,3,30,1,1,1,0,0,0,2,4,0,4,3,0,0,1,26,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\runner\TermActivity.java,io.github.muntashirakon.AppManager.runner.TermActivity,class,9,10,1,9,13,3,0,25,0,0.5416667,0.0,0.0,4,0,0,2,2,0,2,0,0,0,6,0,0,6,0,0,2,0,2,86,3,2,4,4,2,5,1,13,4,16,6,0,0,6,54,1,0
C:\AppManager-master\libserver\src\main\java\io\github\muntashirakon\AppManager\server\common\Shell.java,io.github.muntashirakon.AppManager.server.common.Shell$Anonymous2,anonymous,0,0,0,0,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\AppManager-master\hiddenapi\src\main\java\android\content\pm\IPackageManager.java,android.content.pm.IPackageManager$Stub,innerclass,3,3,0,3,1,2,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1024,0
C:\AppManager-master\libserver\src\main\java\io\github\muntashirakon\AppManager\server\common\Shell.java,io.github.muntashirakon.AppManager.server.common.Shell$Anonymous3,anonymous,0,0,0,0,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\self\imagecache\ImageLoader.java,io.github.muntashirakon.AppManager.self.imagecache.ImageLoader$LoadQueueItem,innerclass,8,8,0,8,7,1,0,9,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,2,30,2,0,2,1,0,0,2,7,0,4,3,0,0,0,26,2,0
C:\AppManager-master\libserver\src\main\java\io\github\muntashirakon\AppManager\server\common\Shell.java,io.github.muntashirakon.AppManager.server.common.Shell$Anonymous1,anonymous,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\self\Migrations.java,io.github.muntashirakon.AppManager.self.Migrations$Anonymous1,anonymous,5,5,0,5,2,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,14,0,1,0,0,0,7,0,4,0,4,1,0,0,0,29,-1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\settings\Prefs.java,io.github.muntashirakon.AppManager.settings.Prefs$RunningApps,innerclass,2,2,0,2,6,1,0,3,15,0.0,0.0,0.0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\self\Migrations.java,io.github.muntashirakon.AppManager.self.Migrations$Anonymous2,anonymous,2,2,0,2,3,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,3,0,2,0,2,2,0,0,0,22,-1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\utils\ExUtils.java,io.github.muntashirakon.AppManager.utils.ExUtils,class,9,13,4,9,9,1,0,8,15,0.0,0.0,0.0,6,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,46,4,0,0,3,0,6,0,2,0,2,1,0,2,0,34,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\details\info\AppInfoViewModel.java,io.github.muntashirakon.AppManager.details.info.AppInfoViewModel$TagCloud,innerclass,6,6,0,6,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1,0,31,0,0,0,0,78,9,0
C:\AppManager-master\libcore\ui\src\main\java\io\github\muntashirakon\dialog\BottomSheetBehavior.java,io.github.muntashirakon.dialog.BottomSheetBehavior$SavedState$Anonymous6,anonymous,4,4,0,4,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\utils\JSONUtils.java,io.github.muntashirakon.AppManager.utils.JSONUtils,class,6,6,0,6,28,1,0,13,66,0.0,0.0,0.0,12,12,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,85,21,6,4,6,0,0,4,11,0,9,1,0,0,0,30,17,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\intercept\ActivityInterceptor.java,io.github.muntashirakon.AppManager.intercept.ActivityInterceptor$IntentUpdateTextWatcher,innerclass,5,5,0,5,7,1,0,10,8,0.6,0.1,0.1,5,0,3,0,1,1,5,1,0,0,1,0,0,1,0,0,1,0,0,26,0,0,0,1,0,0,0,2,0,2,2,0,0,0,31,1026,0
C:\AppManager-master\hiddenapi\src\main\java\android\miui\AppOpsUtils.java,android.miui.AppOpsUtils,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\profiles\AppsFragment.java,io.github.muntashirakon.AppManager.profiles.AppsFragment$AppsRecyclerAdapter,innerclass,10,10,0,10,8,2,0,23,2,0.5,0.5,0.5,5,0,3,1,0,1,4,0,0,0,2,0,0,0,0,2,1,0,0,67,4,0,1,1,0,0,1,9,0,10,2,0,1,3,40,1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\backup\MetadataManager.java,io.github.muntashirakon.AppManager.backup.MetadataManager$Metadata,innerclass,15,15,0,15,16,1,0,27,3,0.7533332,0.4,0.6666667,6,0,6,0,0,0,6,0,0,0,25,0,25,0,0,0,0,0,4,94,5,0,7,0,0,10,3,31,0,28,1,0,0,0,84,9,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\logcat\LogViewerRecyclerAdapter.java,io.github.muntashirakon.AppManager.logcat.LogViewerRecyclerAdapter$Anonymous2,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\misc\ListOptions.java,io.github.muntashirakon.AppManager.misc.ListOptions,class,20,26,6,20,40,2,2,41,62,0.83916086,0.0,0.0,13,0,8,5,0,0,8,4,0,0,11,1,1,8,2,0,1,0,0,162,6,3,4,0,0,1,9,30,0,38,2,0,1,4,84,1025,0
C:\AppManager-master\app\src\main\java\io\github\muntashirakon\AppManager\compat\AppOpsManagerCompat.java,io.github.muntashirakon.AppManager.compat.AppOpsManagerCompat$PackageOps$Anonymous2,anonymous,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
